NumVertices,NumEdges,GraphType,Algorithm,StartNode,EndNode,TimeTaken(us)
10,45,Complete,Dijkstra,0,9,15789
10,45,Complete,Floyd-Warshall,0,9,11796
10,45,Complete,Bellman-Ford,0,9,5293
10,45,Complete,A*,0,9,8096
10,45,Complete,Dijkstra,0,9,6988
10,45,Complete,Floyd-Warshall,0,9,7305
10,45,Complete,Bellman-Ford,0,9,4592
10,45,Complete,A*,0,9,4862
10,45,Complete,Dijkstra,0,9,4194
10,45,Complete,Floyd-Warshall,0,9,7022
10,45,Complete,Bellman-Ford,0,9,4473
10,45,Complete,A*,0,9,3745
10,45,Complete,Dijkstra,0,9,4223
10,45,Complete,Floyd-Warshall,0,9,7260
10,45,Complete,Bellman-Ford,0,9,3227
10,45,Complete,A*,0,9,1983
10,45,Complete,Dijkstra,0,9,2333
10,45,Complete,Floyd-Warshall,0,9,3665
10,45,Complete,Bellman-Ford,0,9,2453
10,45,Complete,A*,0,9,1745
10,45,Complete,Dijkstra,0,9,2268
10,45,Complete,Floyd-Warshall,0,9,3635
10,45,Complete,Bellman-Ford,0,9,2546
10,45,Complete,A*,0,9,1726
10,45,Complete,Dijkstra,0,9,2185
10,45,Complete,Floyd-Warshall,0,9,3812
10,45,Complete,Bellman-Ford,0,9,2443
10,45,Complete,A*,0,9,1706
10,45,Complete,Dijkstra,0,9,2247
10,45,Complete,Floyd-Warshall,0,9,3488
10,45,Complete,Bellman-Ford,0,9,2441
10,45,Complete,A*,0,9,1703
10,45,Complete,Dijkstra,0,9,4054
10,45,Complete,Floyd-Warshall,0,9,6289
10,45,Complete,Bellman-Ford,0,9,4398
10,45,Complete,A*,0,9,3985
10,45,Complete,Dijkstra,0,9,3434
10,45,Complete,Floyd-Warshall,0,9,5914
10,45,Complete,Bellman-Ford,0,9,4157
10,45,Complete,A*,0,9,2803
10,19,Connected,Dijkstra,0,9,7264
10,19,Connected,Floyd-Warshall,0,9,14701
10,19,Connected,Bellman-Ford,0,9,4571
10,19,Connected,A*,0,9,5474
10,19,Connected,Dijkstra,0,9,4401
10,19,Connected,Floyd-Warshall,0,9,9049
10,19,Connected,Bellman-Ford,0,9,4591
10,19,Connected,A*,0,9,2618
10,19,Connected,Dijkstra,0,9,3982
10,19,Connected,Floyd-Warshall,0,9,6162
10,19,Connected,Bellman-Ford,0,9,2532
10,19,Connected,A*,0,9,1423
10,19,Connected,Dijkstra,0,9,2134
10,19,Connected,Floyd-Warshall,0,9,3657
10,19,Connected,Bellman-Ford,0,9,2451
10,19,Connected,A*,0,9,1417
10,19,Connected,Dijkstra,0,9,1920
10,19,Connected,Floyd-Warshall,0,9,3470
10,19,Connected,Bellman-Ford,0,9,2446
10,19,Connected,A*,0,9,1443
10,19,Connected,Dijkstra,0,9,1776
10,19,Connected,Floyd-Warshall,0,9,3440
10,19,Connected,Bellman-Ford,0,9,2687
10,19,Connected,A*,0,9,1363
10,19,Connected,Dijkstra,0,9,1802
10,19,Connected,Floyd-Warshall,0,9,3511
10,19,Connected,Bellman-Ford,0,9,2454
10,19,Connected,A*,0,9,1446
10,19,Connected,Dijkstra,0,9,1846
10,19,Connected,Floyd-Warshall,0,9,3562
10,19,Connected,Bellman-Ford,0,9,2445
10,19,Connected,A*,0,9,1356
10,19,Connected,Dijkstra,0,9,1850
10,19,Connected,Floyd-Warshall,0,9,3421
10,19,Connected,Bellman-Ford,0,9,2430
10,19,Connected,A*,0,9,1227
10,19,Connected,Dijkstra,0,9,1780
10,19,Connected,Floyd-Warshall,0,9,3474
10,19,Connected,Bellman-Ford,0,9,2443
10,19,Connected,A*,0,9,1249
10,9,Sparse,Dijkstra,0,9,4262
10,9,Sparse,Floyd-Warshall,0,9,11510
10,9,Sparse,Bellman-Ford,0,9,4296
10,9,Sparse,A*,0,9,3724
10,9,Sparse,Dijkstra,0,9,3253
10,9,Sparse,Floyd-Warshall,0,9,7285
10,9,Sparse,Bellman-Ford,0,9,4355
10,9,Sparse,A*,0,9,2117
10,9,Sparse,Dijkstra,0,9,2972
10,9,Sparse,Floyd-Warshall,0,9,6205
10,9,Sparse,Bellman-Ford,0,9,4341
10,9,Sparse,A*,0,9,1830
10,9,Sparse,Dijkstra,0,9,3115
10,9,Sparse,Floyd-Warshall,0,9,5907
10,9,Sparse,Bellman-Ford,0,9,4340
10,9,Sparse,A*,0,9,1961
10,9,Sparse,Dijkstra,0,9,1722
10,9,Sparse,Floyd-Warshall,0,9,3563
10,9,Sparse,Bellman-Ford,0,9,2435
10,9,Sparse,A*,0,9,1273
10,9,Sparse,Dijkstra,0,9,1732
10,9,Sparse,Floyd-Warshall,0,9,3443
10,9,Sparse,Bellman-Ford,0,9,2442
10,9,Sparse,A*,0,9,1232
10,9,Sparse,Dijkstra,0,9,1593
10,9,Sparse,Floyd-Warshall,0,9,3594
10,9,Sparse,Bellman-Ford,0,9,2450
10,9,Sparse,A*,0,9,1221
10,9,Sparse,Dijkstra,0,9,1555
10,9,Sparse,Floyd-Warshall,0,9,3429
10,9,Sparse,Bellman-Ford,0,9,2415
10,9,Sparse,A*,0,9,1262
10,9,Sparse,Dijkstra,0,9,1564
10,9,Sparse,Floyd-Warshall,0,9,3422
10,9,Sparse,Bellman-Ford,0,9,2447
10,9,Sparse,A*,0,9,1253
10,9,Sparse,Dijkstra,0,9,1550
10,9,Sparse,Floyd-Warshall,0,9,3407
10,9,Sparse,Bellman-Ford,0,9,2473
10,9,Sparse,A*,0,9,1210
60,1770,Complete,Dijkstra,0,59,83086
60,1770,Complete,Floyd-Warshall,0,59,752116
60,1770,Complete,Bellman-Ford,0,59,446066
60,1770,Complete,A*,0,59,58266
60,1770,Complete,Dijkstra,0,59,53729
60,1770,Complete,Floyd-Warshall,0,59,667588
60,1770,Complete,Bellman-Ford,0,59,385321
60,1770,Complete,A*,0,59,49759
60,1770,Complete,Dijkstra,0,59,51777
60,1770,Complete,Floyd-Warshall,0,59,479315
60,1770,Complete,Bellman-Ford,0,59,378908
60,1770,Complete,A*,0,59,38406
60,1770,Complete,Dijkstra,0,59,43191
60,1770,Complete,Floyd-Warshall,0,59,360042
60,1770,Complete,Bellman-Ford,0,59,272832
60,1770,Complete,A*,0,59,25096
60,1770,Complete,Dijkstra,0,59,28507
60,1770,Complete,Floyd-Warshall,0,59,344069
60,1770,Complete,Bellman-Ford,0,59,365601
60,1770,Complete,A*,0,59,34979
60,1770,Complete,Dijkstra,0,59,38276
60,1770,Complete,Floyd-Warshall,0,59,501075
60,1770,Complete,Bellman-Ford,0,59,282849
60,1770,Complete,A*,0,59,24387
60,1770,Complete,Dijkstra,0,59,30105
60,1770,Complete,Floyd-Warshall,0,59,357295
60,1770,Complete,Bellman-Ford,0,59,289278
60,1770,Complete,A*,0,59,24984
60,1770,Complete,Dijkstra,0,59,31385
60,1770,Complete,Floyd-Warshall,0,59,345950
60,1770,Complete,Bellman-Ford,0,59,214480
60,1770,Complete,A*,0,59,19328
60,1770,Complete,Dijkstra,0,59,20336
60,1770,Complete,Floyd-Warshall,0,59,234887
60,1770,Complete,Bellman-Ford,0,59,179485
60,1770,Complete,A*,0,59,14955
60,1770,Complete,Dijkstra,0,59,17518
60,1770,Complete,Floyd-Warshall,0,59,225016
60,1770,Complete,Bellman-Ford,0,59,197150
60,1770,Complete,A*,0,59,19565
60,722,Connected,Dijkstra,0,59,20478
60,722,Connected,Floyd-Warshall,0,59,381248
60,722,Connected,Bellman-Ford,0,59,179417
60,722,Connected,A*,0,59,28606
60,722,Connected,Dijkstra,0,59,17241
60,722,Connected,Floyd-Warshall,0,59,287369
60,722,Connected,Bellman-Ford,0,59,191652
60,722,Connected,A*,0,59,30829
60,722,Connected,Dijkstra,0,59,19807
60,722,Connected,Floyd-Warshall,0,59,330299
60,722,Connected,Bellman-Ford,0,59,179378
60,722,Connected,A*,0,59,24397
60,722,Connected,Dijkstra,0,59,15397
60,722,Connected,Floyd-Warshall,0,59,276864
60,722,Connected,Bellman-Ford,0,59,179126
60,722,Connected,A*,0,59,23587
60,722,Connected,Dijkstra,0,59,14014
60,722,Connected,Floyd-Warshall,0,59,283964
60,722,Connected,Bellman-Ford,0,59,179244
60,722,Connected,A*,0,59,22035
60,722,Connected,Dijkstra,0,59,13103
60,722,Connected,Floyd-Warshall,0,59,278111
60,722,Connected,Bellman-Ford,0,59,179035
60,722,Connected,A*,0,59,20483
60,722,Connected,Dijkstra,0,59,12678
60,722,Connected,Floyd-Warshall,0,59,300895
60,722,Connected,Bellman-Ford,0,59,179020
60,722,Connected,A*,0,59,19670
60,722,Connected,Dijkstra,0,59,12471
60,722,Connected,Floyd-Warshall,0,59,272813
60,722,Connected,Bellman-Ford,0,59,179001
60,722,Connected,A*,0,59,19162
60,722,Connected,Dijkstra,0,59,12206
60,722,Connected,Floyd-Warshall,0,59,271859
60,722,Connected,Bellman-Ford,0,59,179307
60,722,Connected,A*,0,59,18666
60,722,Connected,Dijkstra,0,59,12019
60,722,Connected,Floyd-Warshall,0,59,274964
60,722,Connected,Bellman-Ford,0,59,179285
60,722,Connected,A*,0,59,20460
60,59,Sparse,Dijkstra,0,59,10902
60,59,Sparse,Floyd-Warshall,0,59,159763
60,59,Sparse,Bellman-Ford,0,59,178843
60,59,Sparse,A*,0,59,5259
60,59,Sparse,Dijkstra,0,59,9237
60,59,Sparse,Floyd-Warshall,0,59,160088
60,59,Sparse,Bellman-Ford,0,59,178903
60,59,Sparse,A*,0,59,4994
60,59,Sparse,Dijkstra,0,59,8270
60,59,Sparse,Floyd-Warshall,0,59,161080
60,59,Sparse,Bellman-Ford,0,59,178844
60,59,Sparse,A*,0,59,4914
60,59,Sparse,Dijkstra,0,59,7964
60,59,Sparse,Floyd-Warshall,0,59,161001
60,59,Sparse,Bellman-Ford,0,59,184028
60,59,Sparse,A*,0,59,5922
60,59,Sparse,Dijkstra,0,59,11717
60,59,Sparse,Floyd-Warshall,0,59,186480
60,59,Sparse,Bellman-Ford,0,59,216092
60,59,Sparse,A*,0,59,5200
60,59,Sparse,Dijkstra,0,59,9391
60,59,Sparse,Floyd-Warshall,0,59,168671
60,59,Sparse,Bellman-Ford,0,59,179127
60,59,Sparse,A*,0,59,5054
60,59,Sparse,Dijkstra,0,59,9634
60,59,Sparse,Floyd-Warshall,0,59,159943
60,59,Sparse,Bellman-Ford,0,59,207506
60,59,Sparse,A*,0,59,6193
60,59,Sparse,Dijkstra,0,59,12485
60,59,Sparse,Floyd-Warshall,0,59,206266
60,59,Sparse,Bellman-Ford,0,59,229353
60,59,Sparse,A*,0,59,6448
60,59,Sparse,Dijkstra,0,59,13074
60,59,Sparse,Floyd-Warshall,0,59,211783
60,59,Sparse,Bellman-Ford,0,59,267261
60,59,Sparse,A*,0,59,8802
60,59,Sparse,Dijkstra,0,59,14711
60,59,Sparse,Floyd-Warshall,0,59,253297
60,59,Sparse,Bellman-Ford,0,59,253610
60,59,Sparse,A*,0,59,8806
110,5995,Complete,Dijkstra,0,109,78061
110,5995,Complete,Floyd-Warshall,0,109,1742686
110,5995,Complete,Bellman-Ford,0,109,994296
110,5995,Complete,A*,0,109,49506
110,5995,Complete,Dijkstra,0,109,55517
110,5995,Complete,Floyd-Warshall,0,109,1177995
110,5995,Complete,Bellman-Ford,0,109,992623
110,5995,Complete,A*,0,109,48009
110,5995,Complete,Dijkstra,0,109,49930
110,5995,Complete,Floyd-Warshall,0,109,1122799
110,5995,Complete,Bellman-Ford,0,109,996764
110,5995,Complete,A*,0,109,47104
110,5995,Complete,Dijkstra,0,109,47843
110,5995,Complete,Floyd-Warshall,0,109,1126789
110,5995,Complete,Bellman-Ford,0,109,925504
110,5995,Complete,A*,0,109,40770
110,5995,Complete,Dijkstra,0,109,41221
110,5995,Complete,Floyd-Warshall,0,109,1054655
110,5995,Complete,Bellman-Ford,0,109,898123
110,5995,Complete,A*,0,109,39343
110,5995,Complete,Dijkstra,0,109,39958
110,5995,Complete,Floyd-Warshall,0,109,1031623
110,5995,Complete,Bellman-Ford,0,109,897804
110,5995,Complete,A*,0,109,45643
110,5995,Complete,Dijkstra,0,109,45034
110,5995,Complete,Floyd-Warshall,0,109,1279010
110,5995,Complete,Bellman-Ford,0,109,1023566
110,5995,Complete,A*,0,109,48698
110,5995,Complete,Dijkstra,0,109,58950
110,5995,Complete,Floyd-Warshall,0,109,1145387
110,5995,Complete,Bellman-Ford,0,109,992630
110,5995,Complete,A*,0,109,46292
110,5995,Complete,Dijkstra,0,109,47673
110,5995,Complete,Floyd-Warshall,0,109,1129840
110,5995,Complete,Bellman-Ford,0,109,997059
110,5995,Complete,A*,0,109,42648
110,5995,Complete,Dijkstra,0,109,41856
110,5995,Complete,Floyd-Warshall,0,109,1015769
110,5995,Complete,Bellman-Ford,0,109,897897
110,5995,Complete,A*,0,109,39741
110,2403,Connected,Dijkstra,0,109,32798
110,2403,Connected,Floyd-Warshall,0,109,1300358
110,2403,Connected,Bellman-Ford,0,109,945641
110,2403,Connected,A*,0,109,72446
110,2403,Connected,Dijkstra,0,109,33076
110,2403,Connected,Floyd-Warshall,0,109,1260324
110,2403,Connected,Bellman-Ford,0,109,903342
110,2403,Connected,A*,0,109,77589
110,2403,Connected,Dijkstra,0,109,35012
110,2403,Connected,Floyd-Warshall,0,109,1290375
110,2403,Connected,Bellman-Ford,0,109,897243
110,2403,Connected,A*,0,109,71211
110,2403,Connected,Dijkstra,0,109,31780
110,2403,Connected,Floyd-Warshall,0,109,1422648
110,2403,Connected,Bellman-Ford,0,109,1009672
110,2403,Connected,A*,0,109,78173
110,2403,Connected,Dijkstra,0,109,35463
110,2403,Connected,Floyd-Warshall,0,109,1433474
110,2403,Connected,Bellman-Ford,0,109,932606
110,2403,Connected,A*,0,109,69396
110,2403,Connected,Dijkstra,0,109,32436
110,2403,Connected,Floyd-Warshall,0,109,1268951
110,2403,Connected,Bellman-Ford,0,109,898067
110,2403,Connected,A*,0,109,69751
110,2403,Connected,Dijkstra,0,109,32036
110,2403,Connected,Floyd-Warshall,0,109,1343526
110,2403,Connected,Bellman-Ford,0,109,898164
110,2403,Connected,A*,0,109,69502
110,2403,Connected,Dijkstra,0,109,31633
110,2403,Connected,Floyd-Warshall,0,109,1289458
110,2403,Connected,Bellman-Ford,0,109,989715
110,2403,Connected,A*,0,109,69029
110,2403,Connected,Dijkstra,0,109,31787
110,2403,Connected,Floyd-Warshall,0,109,1285640
110,2403,Connected,Bellman-Ford,0,109,900338
110,2403,Connected,A*,0,109,78107
110,2403,Connected,Dijkstra,0,109,35811
110,2403,Connected,Floyd-Warshall,0,109,1276239
110,2403,Connected,Bellman-Ford,0,109,897467
110,2403,Connected,A*,0,109,69074
110,109,Sparse,Dijkstra,0,109,21986
110,109,Sparse,Floyd-Warshall,0,109,696853
110,109,Sparse,Bellman-Ford,0,109,1036332
110,109,Sparse,A*,0,109,14146
110,109,Sparse,Dijkstra,0,109,24947
110,109,Sparse,Floyd-Warshall,0,109,789485
110,109,Sparse,Bellman-Ford,0,109,995142
110,109,Sparse,A*,0,109,12710
110,109,Sparse,Dijkstra,0,109,22661
110,109,Sparse,Floyd-Warshall,0,109,780208
110,109,Sparse,Bellman-Ford,0,109,896762
110,109,Sparse,A*,0,109,12403
110,109,Sparse,Dijkstra,0,109,19663
110,109,Sparse,Floyd-Warshall,0,109,703128
110,109,Sparse,Bellman-Ford,0,109,897505
110,109,Sparse,A*,0,109,12068
110,109,Sparse,Dijkstra,0,109,18701
110,109,Sparse,Floyd-Warshall,0,109,709676
110,109,Sparse,Bellman-Ford,0,109,910744
110,109,Sparse,A*,0,109,11546
110,109,Sparse,Dijkstra,0,109,18892
110,109,Sparse,Floyd-Warshall,0,109,702217
110,109,Sparse,Bellman-Ford,0,109,908351
110,109,Sparse,A*,0,109,13135
110,109,Sparse,Dijkstra,0,109,20799
110,109,Sparse,Floyd-Warshall,0,109,780217
110,109,Sparse,Bellman-Ford,0,109,1116235
110,109,Sparse,A*,0,109,13132
110,109,Sparse,Dijkstra,0,109,21914
110,109,Sparse,Floyd-Warshall,0,109,757590
110,109,Sparse,Bellman-Ford,0,109,997665
110,109,Sparse,A*,0,109,13248
110,109,Sparse,Dijkstra,0,109,20842
110,109,Sparse,Floyd-Warshall,0,109,750913
110,109,Sparse,Bellman-Ford,0,109,896821
110,109,Sparse,A*,0,109,11870
110,109,Sparse,Dijkstra,0,109,18254
110,109,Sparse,Floyd-Warshall,0,109,704461
110,109,Sparse,Bellman-Ford,0,109,929218
110,109,Sparse,A*,0,109,11453
160,12720,Complete,Dijkstra,0,159,99660
160,12720,Complete,Floyd-Warshall,0,159,3092642
160,12720,Complete,Bellman-Ford,0,159,2686492
160,12720,Complete,A*,0,159,80484
160,12720,Complete,Dijkstra,0,159,77905
160,12720,Complete,Floyd-Warshall,0,159,2854133
160,12720,Complete,Bellman-Ford,0,159,2781308
160,12720,Complete,A*,0,159,78831
160,12720,Complete,Dijkstra,0,159,74040
160,12720,Complete,Floyd-Warshall,0,159,2929304
160,12720,Complete,Bellman-Ford,0,159,2824951
160,12720,Complete,A*,0,159,88688
160,12720,Complete,Dijkstra,0,159,84405
160,12720,Complete,Floyd-Warshall,0,159,2980922
160,12720,Complete,Bellman-Ford,0,159,2681472
160,12720,Complete,A*,0,159,77957
160,12720,Complete,Dijkstra,0,159,74251
160,12720,Complete,Floyd-Warshall,0,159,2855316
160,12720,Complete,Bellman-Ford,0,159,2721152
160,12720,Complete,A*,0,159,76891
160,12720,Complete,Dijkstra,0,159,73031
160,12720,Complete,Floyd-Warshall,0,159,2932107
160,12720,Complete,Bellman-Ford,0,159,2732594
160,12720,Complete,A*,0,159,78497
160,12720,Complete,Dijkstra,0,159,75384
160,12720,Complete,Floyd-Warshall,0,159,2937538
160,12720,Complete,Bellman-Ford,0,159,2672749
160,12720,Complete,A*,0,159,76967
160,12720,Complete,Dijkstra,0,159,74057
160,12720,Complete,Floyd-Warshall,0,159,2913504
160,12720,Complete,Bellman-Ford,0,159,2792789
160,12720,Complete,A*,0,159,85144
160,12720,Complete,Dijkstra,0,159,74836
160,12720,Complete,Floyd-Warshall,0,159,2837660
160,12720,Complete,Bellman-Ford,0,159,2709234
160,12720,Complete,A*,0,159,75709
160,12720,Complete,Dijkstra,0,159,72155
160,12720,Complete,Floyd-Warshall,0,159,2965896
160,12720,Complete,Bellman-Ford,0,159,2674756
160,12720,Complete,A*,0,159,75210
160,5231,Connected,Dijkstra,0,159,56334
160,5231,Connected,Floyd-Warshall,0,159,3352536
160,5231,Connected,Bellman-Ford,0,159,2693637
160,5231,Connected,A*,0,159,140452
160,5231,Connected,Dijkstra,0,159,57230
160,5231,Connected,Floyd-Warshall,0,159,3408957
160,5231,Connected,Bellman-Ford,0,159,2684627
160,5231,Connected,A*,0,159,149426
160,5231,Connected,Dijkstra,0,159,57299
160,5231,Connected,Floyd-Warshall,0,159,3389513
160,5231,Connected,Bellman-Ford,0,159,2678911
160,5231,Connected,A*,0,159,138867
160,5231,Connected,Dijkstra,0,159,57446
160,5231,Connected,Floyd-Warshall,0,159,3438819
160,5231,Connected,Bellman-Ford,0,159,2659375
160,5231,Connected,A*,0,159,150912
160,5231,Connected,Dijkstra,0,159,56895
160,5231,Connected,Floyd-Warshall,0,159,3380114
160,5231,Connected,Bellman-Ford,0,159,2691809
160,5231,Connected,A*,0,159,139349
160,5231,Connected,Dijkstra,0,159,56713
160,5231,Connected,Floyd-Warshall,0,159,3366505
160,5231,Connected,Bellman-Ford,0,159,2661038
160,5231,Connected,A*,0,159,137227
160,5231,Connected,Dijkstra,0,159,56182
160,5231,Connected,Floyd-Warshall,0,159,3419109
160,5231,Connected,Bellman-Ford,0,159,2717484
160,5231,Connected,A*,0,159,141280
160,5231,Connected,Dijkstra,0,159,56460
160,5231,Connected,Floyd-Warshall,0,159,3388517
160,5231,Connected,Bellman-Ford,0,159,2668247
160,5231,Connected,A*,0,159,139763
160,5231,Connected,Dijkstra,0,159,56709
160,5231,Connected,Floyd-Warshall,0,159,4262744
160,5231,Connected,Bellman-Ford,0,159,2776387
160,5231,Connected,A*,0,159,141175
160,5231,Connected,Dijkstra,0,159,60037
160,5231,Connected,Floyd-Warshall,0,159,3740046
160,5231,Connected,Bellman-Ford,0,159,2872616
160,5231,Connected,A*,0,159,138627
160,159,Sparse,Dijkstra,0,159,39291
160,159,Sparse,Floyd-Warshall,0,159,1935244
160,159,Sparse,Bellman-Ford,0,159,2680126
160,159,Sparse,A*,0,159,23133
160,159,Sparse,Dijkstra,0,159,46655
160,159,Sparse,Floyd-Warshall,0,159,2075331
160,159,Sparse,Bellman-Ford,0,159,2690902
160,159,Sparse,A*,0,159,21583
160,159,Sparse,Dijkstra,0,159,36997
160,159,Sparse,Floyd-Warshall,0,159,2011814
160,159,Sparse,Bellman-Ford,0,159,2675597
160,159,Sparse,A*,0,159,21854
160,159,Sparse,Dijkstra,0,159,36091
160,159,Sparse,Floyd-Warshall,0,159,2077077
160,159,Sparse,Bellman-Ford,0,159,2678130
160,159,Sparse,A*,0,159,21192
160,159,Sparse,Dijkstra,0,159,35544
160,159,Sparse,Floyd-Warshall,0,159,1951950
160,159,Sparse,Bellman-Ford,0,159,2679668
160,159,Sparse,A*,0,159,21258
160,159,Sparse,Dijkstra,0,159,35047
160,159,Sparse,Floyd-Warshall,0,159,1931771
160,159,Sparse,Bellman-Ford,0,159,2706785
160,159,Sparse,A*,0,159,21114
160,159,Sparse,Dijkstra,0,159,35211
160,159,Sparse,Floyd-Warshall,0,159,1917918
160,159,Sparse,Bellman-Ford,0,159,2704329
160,159,Sparse,A*,0,159,25207
160,159,Sparse,Dijkstra,0,159,34965
160,159,Sparse,Floyd-Warshall,0,159,1937064
160,159,Sparse,Bellman-Ford,0,159,2768300
160,159,Sparse,A*,0,159,21137
160,159,Sparse,Dijkstra,0,159,34513
160,159,Sparse,Floyd-Warshall,0,159,1917165
160,159,Sparse,Bellman-Ford,0,159,2759609
160,159,Sparse,A*,0,159,21016
160,159,Sparse,Dijkstra,0,159,34661
160,159,Sparse,Floyd-Warshall,0,159,1989143
160,159,Sparse,Bellman-Ford,0,159,2657547
160,159,Sparse,A*,0,159,21094
210,21945,Complete,Dijkstra,0,209,120077
210,21945,Complete,Floyd-Warshall,0,209,6196204
210,21945,Complete,Bellman-Ford,0,209,5951169
210,21945,Complete,A*,0,209,129839
210,21945,Complete,Dijkstra,0,209,118300
210,21945,Complete,Floyd-Warshall,0,209,6161492
210,21945,Complete,Bellman-Ford,0,209,5934910
210,21945,Complete,A*,0,209,127576
210,21945,Complete,Dijkstra,0,209,116677
210,21945,Complete,Floyd-Warshall,0,209,6106663
210,21945,Complete,Bellman-Ford,0,209,5989169
210,21945,Complete,A*,0,209,126151
210,21945,Complete,Dijkstra,0,209,116000
210,21945,Complete,Floyd-Warshall,0,209,6328239
210,21945,Complete,Bellman-Ford,0,209,6026228
210,21945,Complete,A*,0,209,139936
210,21945,Complete,Dijkstra,0,209,127767
210,21945,Complete,Floyd-Warshall,0,209,6178476
210,21945,Complete,Bellman-Ford,0,209,5979417
210,21945,Complete,A*,0,209,126503
210,21945,Complete,Dijkstra,0,209,113959
210,21945,Complete,Floyd-Warshall,0,209,6468401
210,21945,Complete,Bellman-Ford,0,209,6029209
210,21945,Complete,A*,0,209,128456
210,21945,Complete,Dijkstra,0,209,120586
210,21945,Complete,Floyd-Warshall,0,209,6138699
210,21945,Complete,Bellman-Ford,0,209,5946425
210,21945,Complete,A*,0,209,126957
210,21945,Complete,Dijkstra,0,209,116054
210,21945,Complete,Floyd-Warshall,0,209,6084208
210,21945,Complete,Bellman-Ford,0,209,5977289
210,21945,Complete,A*,0,209,140996
210,21945,Complete,Dijkstra,0,209,127749
210,21945,Complete,Floyd-Warshall,0,209,6194548
210,21945,Complete,Bellman-Ford,0,209,5930980
210,21945,Complete,A*,0,209,125629
210,21945,Complete,Dijkstra,0,209,115019
210,21945,Complete,Floyd-Warshall,0,209,6231513
210,21945,Complete,Bellman-Ford,0,209,5929948
210,21945,Complete,A*,0,209,125882
210,8802,Connected,Dijkstra,0,209,82304
210,8802,Connected,Floyd-Warshall,0,209,7214105
210,8802,Connected,Bellman-Ford,0,209,6014564
210,8802,Connected,A*,0,209,228956
210,8802,Connected,Dijkstra,0,209,82933
210,8802,Connected,Floyd-Warshall,0,209,7022612
210,8802,Connected,Bellman-Ford,0,209,6099040
210,8802,Connected,A*,0,209,227463
210,8802,Connected,Dijkstra,0,209,82657
210,8802,Connected,Floyd-Warshall,0,209,7213721
210,8802,Connected,Bellman-Ford,0,209,6007105
210,8802,Connected,A*,0,209,226221
210,8802,Connected,Dijkstra,0,209,83623
210,8802,Connected,Floyd-Warshall,0,209,7151303
210,8802,Connected,Bellman-Ford,0,209,5973496
210,8802,Connected,A*,0,209,226376
210,8802,Connected,Dijkstra,0,209,82547
210,8802,Connected,Floyd-Warshall,0,209,7055790
210,8802,Connected,Bellman-Ford,0,209,5930220
210,8802,Connected,A*,0,209,230343
210,8802,Connected,Dijkstra,0,209,81990
210,8802,Connected,Floyd-Warshall,0,209,7088300
210,8802,Connected,Bellman-Ford,0,209,5986388
210,8802,Connected,A*,0,209,229855
210,8802,Connected,Dijkstra,0,209,81949
210,8802,Connected,Floyd-Warshall,0,209,6991175
210,8802,Connected,Bellman-Ford,0,209,6032738
210,8802,Connected,A*,0,209,226633
210,8802,Connected,Dijkstra,0,209,82362
210,8802,Connected,Floyd-Warshall,0,209,7039924
210,8802,Connected,Bellman-Ford,0,209,6024283
210,8802,Connected,A*,0,209,226893
210,8802,Connected,Dijkstra,0,209,82109
210,8802,Connected,Floyd-Warshall,0,209,7127294
210,8802,Connected,Bellman-Ford,0,209,5949026
210,8802,Connected,A*,0,209,229805
210,8802,Connected,Dijkstra,0,209,81010
210,8802,Connected,Floyd-Warshall,0,209,7135164
210,8802,Connected,Bellman-Ford,0,209,5909158
210,8802,Connected,A*,0,209,229130
210,209,Sparse,Dijkstra,0,209,61890
210,209,Sparse,Floyd-Warshall,0,209,4314319
210,209,Sparse,Bellman-Ford,0,209,6030862
210,209,Sparse,A*,0,209,35702
210,209,Sparse,Dijkstra,0,209,61123
210,209,Sparse,Floyd-Warshall,0,209,4142509
210,209,Sparse,Bellman-Ford,0,209,5928069
210,209,Sparse,A*,0,209,34472
210,209,Sparse,Dijkstra,0,209,58967
210,209,Sparse,Floyd-Warshall,0,209,4231273
210,209,Sparse,Bellman-Ford,0,209,5946724
210,209,Sparse,A*,0,209,34386
210,209,Sparse,Dijkstra,0,209,60329
210,209,Sparse,Floyd-Warshall,0,209,4288079
210,209,Sparse,Bellman-Ford,0,209,5991949
210,209,Sparse,A*,0,209,34249
210,209,Sparse,Dijkstra,0,209,57133
210,209,Sparse,Floyd-Warshall,0,209,4273722
210,209,Sparse,Bellman-Ford,0,209,5957582
210,209,Sparse,A*,0,209,34556
210,209,Sparse,Dijkstra,0,209,57863
210,209,Sparse,Floyd-Warshall,0,209,4163679
210,209,Sparse,Bellman-Ford,0,209,6078371
210,209,Sparse,A*,0,209,35331
210,209,Sparse,Dijkstra,0,209,58971
210,209,Sparse,Floyd-Warshall,0,209,4133282
210,209,Sparse,Bellman-Ford,0,209,6000084
210,209,Sparse,A*,0,209,34532
210,209,Sparse,Dijkstra,0,209,57322
210,209,Sparse,Floyd-Warshall,0,209,4234775
210,209,Sparse,Bellman-Ford,0,209,5966292
210,209,Sparse,A*,0,209,34382
210,209,Sparse,Dijkstra,0,209,56763
210,209,Sparse,Floyd-Warshall,0,209,4240111
210,209,Sparse,Bellman-Ford,0,209,5989608
210,209,Sparse,A*,0,209,34235
210,209,Sparse,Dijkstra,0,209,56630
210,209,Sparse,Floyd-Warshall,0,209,4287982
210,209,Sparse,Bellman-Ford,0,209,6074563
